text	label
漫游地（省外）:重庆市；具体使用地址:重庆市涪陵区大顺镇；省际漫游投诉问题:上网；故障发生时间:号；号码状态:正常；4G-LTE及国漫功能:已开通；手机是否已启用4G功能:已启用；漫出地4G信号覆盖:有4G信号覆盖；手机终端类型:4G终端,反映手机无法上网网络很慢，已开启4G上网功能，也重启手机未恢复。	漫游语音/上网问题
用户号码状态正常，发送号码正确且未被对方设置拦截，不认可配合换机测试，-14。	号码正常，短信未拦截，不配合换机测试
用户号码认为在,对用户号码进行骚扰，要求屏蔽,内容:，通话时长:3分钟内，接收电话形式:人工拨打。举报时间,备注:用户要求举报核查处理:被举报号码:（中国移动-江苏）请派单省业务平台维护中心处理。	用户接到骚扰 / 诈骗电话
对未催缴导致欠费停机不认可，回复,是否在线开机（停机原因场景）:已开机或不符合开机条件；欠费金额情况:大于5元；投诉场景:宽带未催缴（常用短信搜索“联系电话修改”将操作方法推送给用户,停/拆机时间记录。	催缴提醒问题
删除绍兴,增加,14天内行程情况:更新于,您于前14天内到达或途径:仙桃、台州、上饶、黄冈、温州、绍兴、宁波、衢州、黄石、武汉；行程轨迹故障现象:多行程；异常省份:浙江绍兴,用户反应没有去过绍兴，而且宁波一直排在第一位不是这个顺序，要求尽快核实处理。	行程轨迹（多行程、无行程、少行程）
用户号码状态正常，发送号码正确且未被对方设置拦截，不认可配合换机测试。	号码正常，短信未拦截，不配合换机测试
用户对停机不认可，是什么原因停机，对停机强烈不认可，麻烦核实，停开机类型（停机原因-停开机记录区查-看详情）:身份核验(语音)单停；处理工号（停机原因-停开机记录区查-看详情）:hbunfraud02；无法到厅开机原因:不认可停机。	身份核验复机问题
1.否认办理业务:开通视频彩铃2.受理渠道:湖北省增值业务中心3.订单记录:购物车流水:4.机主身份证:X5.用户要求:否认办理，根据办理订单解释，用户不认可。	否认改套餐、办理业务
今天宽带需要拆机，但是没有机顶盒的设备，在安装的时候就没有安装机顶盒，但是营业厅需要提供机顶盒才能办理拆机的业务，用户比较急，明天就不在武汉，没有时间办理拆机的业务，要求加急电话联系，回复，终端类型:ITV机顶盒；终端来源:赠送；赠送\购买时间地点,洪山蓝晶国际专营店；投诉类型:拆机无设备；具体情况描述:不涉及。	安装宽带、itv、摄像头
用户号码异常停机，不在号码归属地，无法回归属地处理，要求上报核实有没有的核验方法复机，请尽快核实并与其联系，停开机类型（停机原因-停开机记录区查-看详情）:非实名违章双停；处理工号（停机原因-停开机记录区查-看详情）:系统查询不到。	用户反应机主在外地,需要线上复机！,用户要求线上开机,用户意见很大有越级投诉倾向,请核实联系
查询手机号是否注销，系统查询到手机号12月8日办理拆机但仍未竣工，已解释，用户不认可，烦,BOSS订单流程异常环节:开通中；流程异常原因,使用人与产权客户不一致,主卡使用人必须与产权客户一致，请进行修改,CRMHBL@PROD_DEL_ACCOUNT~~号码【】是帐户【武汉康之脑健医疗科技有限责任公司】的发票代表号，拆机前请修改。	业务办理问题
短信故障现象:无法收发；短信拦截类型:拦截；测试短信情况:不涉及,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您。	短信无法收发
周围用户是否正常】:不清楚【经度】:114,纬度】:30,地址】:武汉市黄陂区盘龙城地铁口旁【地址id,基站id,66【4G开关是否开启】:是【受理号码,故障预处理】:本地上网慢【故障场景】:所有位置【故障发生时间】,点【是否存在异常话单】:无异常话单【是否被列入AAA黑名单】:否【boss是否开通2G、3G、4G功能】:2G:开通,3G:开通,4G:开通【检测BOSS侧停开机状态】:开机【检测30天内在途工单】:30天内无在途单,检查BOSS是否已经发送达量降速】:BOSS未发送达量降速【检查PGW是否已经发送达量降速】:降速,检测HSS侧停开机状态】:异常【检测网元侧4G功能是否开通】:4G功能已开通【检测BOSS是否断网】:未断网,检测无线网状况是否故障】:查询失败【检测当前是否有上网超阈值记录】:上网流量没有超断网阀值BOSS开机，HSS平台数据异常，请核实。	语音或上网无法使用
短信故障现象:无法收发；短信拦截类型:未拦截；测试短信情况:不涉及,生单原因:短信权限问题导致无法发送,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您用户反映无法接收中国银行短信，但场景显示仅无法发送。	短信无法收发
漫游地（省外）:山西；具体使用地址:山西孝义；省际漫游投诉问题:语音或语音、上网均无法使用；故障发生时间,号码状态:正常；漫游功能:已开通,客户来电表示上网只有2G,语音正常，并处理。	漫游语音/上网问题
套餐名称:5G云套餐畅享融合169元档；套餐销售品ID:5G云套餐十全十美；电子发票投诉问题,开票状态:正常；争议月份:12月；发票金额（元）:无；发票邮箱,让推送12月发票，解释我们开的是消费发票，需要到下月初才推送，用户不认可，；让推送12月发票，解释我们开的是消费发票，需要到下月初才推送，用户不认可。	发票问题
异地销户，流水:请派单至罗田营业厅办理，请接单人员联系用户办理拆机业务，如不能办理请写明原因，号码归属地和受理销户地:至少有一方为湖北；是否已办理异地销户:是；申请时间,7个工作日处理时限:用户认可（直接答复,身份证号码归属地:湖北省黄冈市,受理销户营业厅:湖北省武汉市。	用户需办理异地销户
故障地址】:襄樊市樊城区樊卫路【周围用户是否正常】:不清楚【经度】:111,纬度】:32,地址】:襄樊市樊城区樊卫路【地址id,基站id,4G开关是否开启】:是【受理号码,故障预处理】:本地无法上网【故障场景】:部分/单一位置【故障现象】:有信号，正常【故障发生时间】,点【检测BOSS侧付费模式和欠费情况】:后付费【是否存在异常话单】:无异常话单【是否被列入AAA黑名单】:否【boss是否开通2G、3G、4G功能】:2G:开通,3G:开通,4G:开通【检测BOSS侧停开机状态】:开机【检测30天内在途工单】:30天内无在途单,检查BOSS是否已经发送达量降速】:非畅想套餐【检查PGW是否已经发送达量降速】:降速,检测HSS侧停开机状态】:异常【检测网元侧4G功能是否开通】:4G功能已开通【检测BOSS是否断网】:未断网,检测上网话单（仅供内部参考,20分钟以内未产生话单【检测无线网状况是否故障】:查询失败【检测当前是否有上网超阈值记录】:上网流量没有超断网阀值BOSS开机，HSS平台数据异常，请核实。	语音或上网无法使用
要求取消电子渠道活动-6个月合约,，请联系受理。	客户想要取消电子渠道活动-6个月合约,请核实一下
第一次安装时就没有带机顶盒进行安装，现要求上门安装机顶盒。优先通过催装移场景诊断:否（前新装订单,流程是否竣工:是；是否已上门安装:否；受理订单产品类型:ITV；业务受理类型:装机。	安装宽带、itv、摄像头
故障地址】:武汉市汉阳区汉阳大道687号汉商21世纪购物中心【周围用户是否正常】:是【经度】:114,纬度】:30,地址】:武汉市汉阳区汉阳大道687号汉商21世纪购物中心【地址id,基站id,无法拨打电话【受理号码,故障预处理】:本地无法被叫【故障场景】:部分/单一位置【故障现象】:有信号，正常【故障发生时间】,点【检测BOSS侧付费模式和欠费情况】:后付费【是否存在异常话单】:无异常话单【HLR用户是否登网（关机状态检测,开机【HLR漫游权限查询】:国内漫游,检测BOSS侧停开机状态】:开机【检测30天内在途工单】:30天内无在途单,检测HLR侧停开机状态】:开机【MSCID位置（仅供内部参考,检测无异常，有位置信息:湖北省武汉【呼叫转移】:无呼叫转移【呼入权限】:不限制【检测无线网状况是否故障】:正常【检测是否是5G用户】:是5G用户【检测HSS中VoLTE数据状态】:正常【检测VOLTE平台用户状态】:用户可以正常呼出呼入【检测ENUM开户数据是否存在】:ENUM开户数据存在【检测用户volte注册状态】:用户未注册VOLTE功能重启手机或拔插卡，用户未恢复。	无法主被叫，已做换机换卡测试未恢复。
